Año Censal,Entidad,Municipio,Edad mediana,Grado promedio de escolaridad de la población de 15 y más años,Hogares censales,Población de 5 años y más que asiste a la escuela,Población derechohabiente a servicios de salud,Población en hogares censales,Población en hogares familiares,Población en hogares no familiares,Población total,Porcentaje de población de 15 a 29 años,Porcentaje de población de 60 y más años,Promedio de ocupantes en viviendas particulares habitadas,Tamaño promedio de los hogares censales,Total de viviendas particulares habitadas,Viviendas particulares habitadas,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,Viviendas particulares habitadas que disponen de computadora,Viviendas particulares habitadas que disponen de drenaje,Viviendas particulares habitadas que disponen de energía eléctrica,Viviendas particulares habitadas que disponen de excusado o sanitario,Viviendas particulares habitadas que disponen de lavadora,UE Unidades económicas,H010A Personal remunerado total,J000A Total de remuneraciones (millones de pesos),K000A Total de gastos por consumo de bienes y servicios (millones de pesos),M000A Total de ingresos por suministro de bienes y servicios (millones de pesos),A111A Producción bruta total (millones de pesos),A121A Consumo intermedio (millones de pesos),A131A Valor agregado censal bruto (millones de pesos),A211A Inversión total (millones de pesos),A800A Total de ingresos (millones de pesos),A700A Total de gastos (millones de pesos),UE Sector 62 Servicios de salud y de asistencia social,UE Subsector 621 Servicios médicos de consulta externa y servicios relacionados,UE Subsector 622 Hospitales,UE Subsector 623 Residencias de asistencia social y para el cuidado de la salud,total_area,Prod_Bruta_Per_Capita,%_Pob_Derechohabiente,Densidad_Poblacional,Economic_Units_Per_Capita,Health_Units_Per_Capita,xgb_prediction,num_farms_real,Difference
2024,aguascalientes,aguascalientes,29.2,11.24827555197718,293060.8,263300.0,838275.4,1007159.0,960245.0,45727.8,1009782.0,26.10602192275564,12.128152261047902,3.386816876041248,3.385829686106048,292665.6,280378.2,292318.8,159061.8,292082.0,292029.0,292335.8,259607.4,16459.8,32053.0,2871.286,65316.5526,86749.15479999999,29964.8342,7868.696399999999,22096.137800000004,1350.3896,87461.9994,66525.4834,2876.8,2624.8,35.6,41.4,1166359247.6051147,29674.557676805485,83.01548254969885,0.865755556937869,0.01630034997652959,0.002848931749625167,442.31723,352.0,90.31723022460938
2024,aguascalientes,asientos,25.2,9.05052407328504,13556.0,14415.6,45828.8,53894.4,52601.6,1275.0,53953.6,26.3441012500971,9.604577995185966,3.9324746845551903,3.9297821719024015,13554.4,13539.2,13487.6,3452.4,13252.2,13494.4,13205.8,11506.0,457.6,267.8,26.1658,650.3422,758.0494,169.7606,61.4202,108.3404,6.191999999999999,758.3121999999998,660.4714000000001,29.6,25.4,0.0,1.0,543374266.4749641,3146.418403961923,84.9411346045491,0.0992936238037432,0.008481361762699802,0.000548619554580232,11.3615,16.0,-4.638500213623047
2024,aguascalientes,cosio,26.2,9.584577630797936,4125.8,4713.6,15364.6,17781.4,17458.2,323.20000000000005,17783.2,27.035294117647094,10.12352941176471,4.309179343678454,4.308145288290579,4125.0,4120.2,4106.0,1204.1999999999998,4102.4,4114.0,4089.2,3553.0,171.4,213.2,13.8142,380.4774,490.6906,162.30419999999998,57.824,104.48019999999998,1.3788,497.6622,386.4152,10.0,9.2,0.0,0.0,128383544.4887342,9126.827567591885,86.39952314544064,0.1385161943519988,0.009638310315353817,0.0005623284898106077,5.865078,6.0,-0.13492202758789062
2024,aguascalientes,el llano,27.6,8.97430390738061,5632.4,5488.0,16605.6,21139.4,20468.4,674.2,21663.0,25.96019950124688,10.227400728946858,3.698225806451608,3.6971976967370463,5630.8,5520.4,5576.2,1271.1999999999998,5511.0,5583.4,5549.6,4689.0,197.4,249.8,16.028399999999998,342.21320000000003,429.91140000000007,105.1034,17.982,87.1214,-2.5282,430.0716,343.9035999999999,8.2,5.2,0.0,0.0,504050988.8037676,4851.747218760098,76.65420301897244,0.0429777948683553,0.009112311314222406,0.00037852559663943127,5.20277,2.0,3.202770233154297
2024,aguascalientes,jesus maria,27.6,10.86185793786428,37377.2,39790.2,112653.6,142119.6,137353.4,4590.4,142064.6,26.58259033823876,8.38710224208336,3.73612673721022,3.7337159029324942,37332.8,36051.4,37129.4,19226.2,37072.600000000006,37168.600000000006,37228.2,33466.0,1831.8,3569.6,255.95640000000003,6102.238799999999,7827.5234,2277.7428,508.5528000000001,1769.1899999999998,345.1869999999999,7896.7132,6196.736199999999,144.0,108.2,1.0,4.4,499895091.6419228,16033.148300139514,79.29744637298806,0.2841888275665677,0.01289413407703256,0.0010136233797863787,51.40589,30.0,21.40589141845703
2024,aguascalientes,pabellon de arteaga,26.2,10.2308928517908,12281.6,13548.8,40697.4,49880.4,48632.2,1198.1999999999998,49959.6,26.84183498571662,10.257197109729448,4.034527972027977,4.031906424581012,12273.2,11994.6,12252.0,5291.4,12185.6,12195.0,12177.4,10896.4,860.4,1125.4,83.8626,1765.6634,2134.6544000000004,524.0046,159.84480000000002,364.1598,42.0064,2162.0456,1676.7418,110.2,80.8,2.2,7.6,195735946.44028547,10488.56676194365,81.46062018110634,0.2552397804725231,0.017221915307568517,0.0022057822720758374,25.757896,17.0,8.757896423339844
2024,aguascalientes,rincon de romos,26.2,10.041913193388105,14569.6,16379.2,48365.8,60544.6,58864.0,1464.6,60654.2,26.88019298000284,9.962114389595865,4.13878966789668,4.135500736811086,14566.4,14495.4,14461.6,5284.0,14357.4,14412.0,14378.6,12402.8,1026.0,995.2,63.28840000000001,1767.4477999999997,2379.2884,721.7214,118.5934,603.1279999999999,140.1178,2472.6494,1811.7348,51.6,40.2,2.0,0.0,372295163.00897175,11898.951762614955,79.74023233345754,0.1629196563011438,0.016915563967540584,0.0008507242697125674,22.64141,15.0,7.641410827636719
2024,aguascalientes,san francisco de los romo,25.2,9.747568523770608,19566.6,20010.0,60095.0,72519.6,69891.79999999999,2462.2000000000003,72488.20000000001,27.1315860419259,5.918827883822797,3.605764202810016,3.603685604442548,19551.0,19296.4,19438.800000000003,6407.0,19450.4,19419.4,19477.2,16074.2,679.2,2351.4,297.641,1809.351,2363.0346,862.0378,297.55940000000004,564.4784,31.626400000000004,2360.9322,1844.2506,53.6,32.0,2.2,4.4,137770176.26643538,11892.112095485883,82.90314837449404,0.5261530613114279,0.009369800877935994,0.0007394306935473634,19.2869,14.0,5.286899566650391
2024,aguascalientes,san jose de gracia,26.6,9.751094397544126,2579.8,2532.0,8586.8,10013.6,9753.2,262.79999999999995,9995.6,26.19971524288108,10.41172529313228,3.831895710681242,3.83246367072658,2573.8,2574.2,2552.6,699.5999999999999,2559.0,2546.2,2565.4,2250.6000000000004,215.6,213.2,9.6714,209.365,265.5928,74.56239999999998,17.473399999999998,57.089,7.642,265.74679999999995,211.1206,-1.4000000000000004,-0.2000000000000001,0.0,0.0,857790574.266371,7459.522189763494,85.9057985513626,0.0116527277168425,0.021569490575853376,-0.00014006162711593104,5.326718,3.0,2.3267178535461426
2024,aguascalientes,tepezala,26.6,9.09065732467699,5812.4,6069.6,20051.2,23578.2,23009.4,494.8,23611.8,27.41672328473986,10.068860059738748,4.034771106595232,4.031594245665808,5812.4,5804.0,5736.6,1450.6,5721.6,5751.0,5701.4,5090.200000000001,312.2,341.0,23.503,747.57,1067.1018,363.5522,72.4592,291.0930000000001,-20.328600000000005,1079.4191999999998,764.172,21.4,17.2,0.0,0.0,229661012.27626804,15397.05570943342,84.92025173853752,0.1028115297671703,0.013222202458092988,0.0009063264977680651,7.4424267,8.0,-0.5575733184814453
2024,baja california,ensenada,32.0,10.90457183811034,144324.0,104792.0,369602.6,433441.4,401223.8,31985.4,434604.2,24.135796154210443,13.80074263521828,2.995792881936936,2.986976045763322,143966.8,135054.6,140289.4,76246.6,141620.6,141715.0,143066.2,117438.6,7409.2,16316.8,1363.278,36482.1634,51856.44,20135.552,4652.963,15482.589,400.3594,53127.5296,38001.388,1166.0,948.2,19.2,57.6,13661929677.476158,46330.78097266431,85.04349474763474,0.0318113334104269,0.01704815554014434,0.0026829009015559443,219.12354,202.0,17.12353515625
2024,baja california,mexicali,32.6,10.9124189509925,358672.0,271231.6,918819.4,1094237.4,1022147.2,71731.6,1094978.4,24.95881357628684,13.20627815087198,3.013198945821546,3.009516255191368,356206.4,332023.0,356378.0,186691.4,348937.0,355186.0,357063.8,315870.4,10672.6,30667.8,2989.4554,66977.5132,89406.0542,31287.19160000001,9240.243,22046.9486,177.1937999999999,91291.8994,68686.752,2349.0,2034.2,59.8,49.8,10101972020.460732,28573.34135540939,83.91210274102211,0.108392539375699,0.009746858933473027,0.002145247796668866,449.06253,562.0,-112.93746948242188
2024,baja california,playas de rosarito,32.0,9.993138167463126,43695.0,32781.0,102564.4,141820.4,132598.4,8749.0,141378.8,25.320606699034546,13.00767577243242,3.209472749293504,3.19052633236244,43331.0,34072.8,41496.4,20693.800000000003,41961.0,42418.8,42388.4,33523.8,1640.8,4460.0,363.0712,7490.1988,10215.8484,3749.7584,959.3326,2790.4258,159.0018,10618.947,7683.224800000002,246.6,220.6,4.0,10.4,512759993.638344,26522.777106610043,72.54581309220336,0.2757211985218102,0.011605700430333262,0.0017442501987568152,57.397438,77.0,-19.602561950683594
2024,baja california,tecate,31.6,10.1555591128061,33186.4,25074.2,88117.8,105830.0,99044.6,6509.200000000001,111384.4,23.8116308386167,12.08486275669578,3.164084801085868,3.158024405908794,33105.2,30592.2,32933.6,16363.0,32729.4,32688.6,32873.0,28872.800000000003,1179.0,2687.4,226.7414,7620.935399999999,9043.0358,2301.4262,854.7418,1446.6844,75.57,9403.4666,7760.486199999999,223.8,199.8,-0.2000000000000001,5.2,2900518701.476469,20662.01550665982,79.11143750830459,0.0384015451937273,0.010584965219546005,0.00200925802895199,43.372185,42.0,1.3721847534179688
2024,baja california,tijuana,30.2,10.56153692023696,639280.4,491385.8,1595935.7999999998,2060866.4,1927213.4,126409.2,2067659.0,26.356616310857294,9.9664795304183,3.180713980378056,3.178045596731792,637894.8,563519.4,632636.0,345930.19999999995,632612.8,634598.4,634645.2,530321.8,20717.6,56247.6,4615.5382,115609.8852,155627.5946,55740.59659999999,15928.5242,39812.0724,-1678.6293999999998,161205.2706,118918.0518,3916.2,3457.6,114.4,89.0,1090459723.651719,26958.31208144089,77.18563844425023,1.8961351392932209,0.01001983402485613,0.001894026045880873,674.3207,856.0,-181.6793212890625
2024,baja california sur,comondu,32.6,9.69886243866982,23497.6,18346.6,67049.4,73514.8,69649.0,3822.6,73903.0,22.33323102219788,14.8700027404768,3.104025327905918,3.099830752610728,23483.2,23196.6,23545.2,8238.0,23198.0,23055.6,23278.0,17009.6,1100.0,1673.4,137.61159999999998,4701.7934,5999.531800000001,1836.2558,559.1410000000001,1277.1147999999998,-4.744599999999998,6209.919800000001,4757.5996,113.8,92.8,0.0,4.4,18155513883.54295,24846.83707021366,90.72622221019444,0.0040705540186879,0.014884375465136733,0.0015398562981205092,30.559546,22.0,8.559545516967773
2024,baja california sur,la paz,33.6,11.43104454542638,99798.2,77869.8,271849.4,307882.6,288018.8,18730.0,308389.0,22.93197719479496,14.58840161050598,3.047987082317278,3.044477877463382,99362.2,93694.2,97858.8,55541.0,98285.8,98057.4,98463.8,74869.6,3831.4,9749.2,948.9408,29716.877200000003,38992.79,13660.423600000002,4253.1568,9407.2668,416.3999999999999,39486.5066,30359.5604,751.6,653.4,11.4,17.0,15668847175.723166,44296.07930243946,88.1514580610852,0.0196816649330659,0.012423919141084799,0.0024371816115360797,120.19117,115.0,5.191169738769531
2024,baja california sur,loreto,32.6,10.439411764705884,6028.6,4656.8,16862.8,18585.6,17410.6,1157.8,18577.6,20.26123128119796,13.00450360510264,3.065453237410066,3.050411796056134,5994.6,5415.4,5934.4,2540.6,5890.2,6044.4,5908.2,4501.4,330.6,637.2,45.6298,1231.3626,1728.1094,608.5840000000001,146.2446,462.3393999999999,-30.847000000000005,1748.4566000000002,1255.118,22.0,21.8,0.0,0.0,4586496397.74243,32759.021617431757,90.76952889501337,0.0040504992022111,0.017795624838515205,0.0011842218585823789,11.446941,4.0,7.446941375732422
2024,baja california sur,los cabos,27.8,10.51493081830444,116746.4,98238.8,324905.19999999995,397269.4,369061.6,24612.2,396160.6,26.23094532447624,6.435785799176687,3.383877961956796,3.3776827358879324,116072.4,105886.6,107782.8,48609.0,113472.8,114796.6,114792.8,71839.20000000001,5056.0,12521.2,1117.2332,29704.7444,41369.7108,16696.626800000002,4919.7576,11776.869199999996,1280.5518,42139.613,30516.0684,463.4,364.8,27.4,18.6,3710913915.78121,42146.10640230251,82.0135066435178,0.106755534887314,0.012762500864548368,0.0011697276306629181,143.03769,194.0,-50.962310791015625
2024,baja california sur,mulege,30.6,9.609761171723212,20566.0,15068.8,56549.2,64751.2,60435.8,4203.6,65985.2,22.804073100513257,11.526241081487,3.136781121679928,3.125552829605194,20511.2,19362.0,20223.2,8671.0,18363.6,20003.8,20249.8,13785.4,854.8,1744.2,142.4844,3170.2702,4141.076000000001,1334.2762000000002,388.1192,946.157,23.2186,4331.585599999999,3201.4586,88.6,69.2,2.2,3.2,31848915954.42304,20220.840430884506,85.69982359680655,0.0020718193389824,0.012954420082079011,0.001342725338409219,25.880505,31.0,-5.119495391845703
2024,campeche,calakmul,23.2,7.992685871056237,8891.4,8774.8,26093.2,33655.2,32713.6,929.8,33646.8,24.6268933539412,8.704923824243757,3.706728971962618,3.704399651611302,8888.6,8874.6,7603.400000000001,798.1999999999999,8321.599999999999,8771.6,8556.6,5846.4,265.2,181.6,12.572800000000004,266.1042,386.6838,149.846,21.404000000000003,128.44199999999998,8.7108,387.2152,266.5936,7.6,8.0,0.0,0.0,13946065753.1958,4453.499292651901,77.55031682061887,0.0024126374129771,0.007881878811655193,0.00022587586338076724,5.548141,8.0,-2.4518589973449707
2024,campeche,calkini,30.6,9.918852450744287,16335.4,16059.0,50732.4,61797.6,59842.2,1850.0,61768.8,22.872343591477776,13.3842813662496,3.7578498396281934,3.756867403676326,16311.4,16325.6,16378.2,5216.0,15510.2,16214.8,15465.2,12210.0,953.0,869.0,50.334,1209.9088000000002,1625.3058,503.1834,90.306,412.8774000000001,2.9483999999999995,1683.3364,1217.4422,109.6,83.8,0.0,1.0,1716589429.4114115,8146.238877880094,82.1327272020826,0.0359834442305633,0.01542850112030669,0.0017743585758505911,27.751535,18.0,9.751535415649414
2024,campeche,campeche,32.2,11.1388847208705,90994.2,76105.4,248643.2,307949.8,294350.2,12966.0,308105.8,22.54223130642136,14.07914835632766,3.369613524301484,3.368345100062136,90834.2,86119.4,90795.8,44693.600000000006,89997.2,90379.0,90200.0,75169.4,5092.0,7597.0,659.4386,21262.2122,28539.4656,10032.897,2766.7786,7266.1184,91.5234,28783.2058,21611.96,689.6,588.4,8.6,20.0,3216892664.3016195,32563.15525381216,80.7005905114412,0.0957774573640893,0.016526790472623367,0.002238192205404767,137.62846,143.0,-5.3715362548828125
2024,campeche,candelaria,26.6,7.701988962124312,14485.4,10854.0,31624.6,49257.2,47078.0,2079.4,49200.6,22.8660109756358,11.161427259721078,3.34992818346409,3.3474536834976343,14458.6,14388.8,13187.0,1542.0,13160.2,13688.8,13762.0,9343.4,474.0,479.4,31.5786,930.1934,1371.9625999999998,518.6728,66.3868,452.28600000000006,17.6294,1375.9463999999998,929.698,38.0,31.0,0.0,0.0,5657999712.237758,10542.001520306663,64.27685841229578,0.0086957586607124,0.009634028853306668,0.0007723483046954712,14.654583,19.0,-4.345417022705078
2024,campeche,carmen,31.6,10.72976208331972,77869.2,62007.8,197244.6,261071.0,243949.8,13097.6,259945.4,22.394721978850463,10.946095886224246,3.322027492459726,3.318906205786886,77335.6,71000.8,76754.79999999999,33482.2,76170.8,75883.0,75918.8,64597.4,4311.6,7843.8,559.7561999999999,12861.493400000005,19033.6568,7881.8254000000015,1719.7246,6162.1008,-24.75139999999999,19255.127,13156.3066,326.2,272.4,4.8,3.0,8528506951.134904,30321.08050382889,75.87924233319767,0.0304795905648419,0.01658656010069807,0.0012548789091863138,120.89331,112.0,8.893310546875
2024,campeche,champoton,28.2,8.526888749214333,21615.6,18759.4,57568.8,76329.6,73511.0,2760.0,76229.6,23.82405570773924,11.52915081539136,3.528692325635638,3.52729576152772,21571.6,21358.0,22131.6,4405.799999999999,20778.8,21268.2,21278.8,16683.6,1901.2,1409.8,97.3846,3340.2501999999995,4852.1832,1774.5136,252.4018,1522.1117999999997,56.80159999999999,4949.828,3393.4570000000003,60.2,51.8,2.2,1.0,6538597770.273454,23278.53747100864,75.52027034117981,0.0116584017977927,0.024940443082477146,0.000789719479047509,34.019558,32.0,2.0195579528808594
2024,campeche,escarcega,27.6,8.666449170993133,18246.6,15574.0,48169.8,62228.4,59512.4,2692.2,62218.6,23.77816360600998,10.784707846410678,3.3614495456719244,3.356882789758218,18231.4,18194.8,17905.6,3982.4,17344.4,17927.6,17571.6,13140.2,1202.2,963.6,75.369,1929.0544,2720.9062,993.9122,192.8216,801.0906,15.374399999999998,2848.4428,1938.542,54.4,49.6,-1.2000000000000002,0.0,4766831544.058914,15974.518873777297,77.42025696495904,0.0130524016686818,0.01932219625642493,0.0008743366131671237,24.125788,22.0,2.1257877349853516
2024,campeche,hecelchakan,30.6,9.718976441360402,8901.0,8240.2,26447.0,33366.0,32419.4,949.0,33361.4,22.43494564025438,12.24975404956602,3.71718918918919,3.716927752985168,8899.0,8901.0,9060.2,2401.2,8692.8,8874.6,8668.0,6966.799999999999,378.6,156.2,9.7772,600.6866,764.3314,205.659,42.0272,163.6318,2.5746,765.0250000000001,606.2888,35.4,30.6,0.0,0.0,1265495510.94058,6164.579424124887,79.27425108059015,0.0263623218822831,0.011348444609638684,0.0010611065482863428,10.791202,13.0,-2.208798408508301
2024,campeche,hopelchen,26.2,7.714325433785228,11005.8,9480.8,33593.4,43888.8,42935.0,879.0,43885.2,24.54169201520906,10.92922053231934,3.948680418418226,3.947398496240607,11005.8,10980.6,11093.6,1764.2,10113.4,10898.6,10071.6,8324.0,394.0,182.8,12.327800000000002,496.0348,600.6502,158.4296,55.0994,103.3302,-1.9772000000000003,600.8132,488.02699999999993,24.8,23.2,0.0,1.0,7734005063.040882,3610.091784929772,76.54835798857019,0.005674317464533,0.008977969793916856,0.000565110789058726,9.900372,16.0,-6.099628448486328
2024,campeche,palizada,31.6,8.999727637706757,2692.0,2146.6,7499.2,8829.8,8399.6,430.2000000000001,8815.4,20.14901762063796,14.24770701370488,3.255138680363488,3.250626865671642,2687.2,2645.8,2426.0,417.8,2713.0,2631.8,2632.6,2021.4,124.6,112.0,6.3798,261.8186,391.1096,144.90980000000002,12.2696,132.64019999999996,5.0852,391.2736,261.7046,11.4,10.6,0.0,0.0,2181411396.220509,16438.255779658328,85.06931052476348,0.0040411451114968,0.014134355786464596,0.0012931914603988475,4.0645485,2.0,2.0645484924316406
2024,chiapas,acacoyagua,25.2,7.574019554956169,4645.8,4506.4,12475.0,18463.2,17953.0,510.2000000000001,18466.0,22.0243814604868,11.06810270090026,3.9565960535268703,3.9532774631936585,4645.8,4594.0,4569.0,384.6,4501.2,4591.0,4510.0,2230.0,370.6,199.6,9.204,213.9254,291.1558,107.5808,26.077,81.5038,4.562600000000001,296.009,219.9508,10.4,8.4,0.0,0.0,250223760.64429072,5825.88541102567,67.55659049063144,0.073797947694706,0.02006931658182606,0.000563197227336727,7.1193314,16.0,-8.880668640136719
2024,chiapas,acala,28.2,7.76198524135129,4805.4,4390.799999999999,11397.4,18087.0,17493.4,599.2,18083.0,22.34449992920188,12.25736914145466,3.8101364897355294,3.805572454428286,4804.6,4722.799999999999,4729.6,757.4000000000001,4877.8,4768.6,4814.2,3058.8,463.2,96.8,6.880800000000001,365.9156,427.9756,79.22800000000001,22.2292,56.9988,-0.1326000000000002,428.0012,370.3602,27.4,28.0,0.0,0.0,305689825.97270274,4381.352651661783,63.02825858541171,0.0591547328814756,0.025615218713709007,0.001515235303876569,10.77008,19.0,-8.229920387268066
2024,chiapas,acapetahua,30.0,7.625154481881759,7882.4,5993.6,16814.8,26723.8,25543.0,1188.2,26626.6,21.19766210588934,13.5191790600833,3.3745781765404383,3.37084797475013,7882.0,7785.8,7846.400000000001,651.5999999999999,7752.2,7824.4,7754.4,5125.0,394.0,280.2,14.7986,262.42560000000003,357.0176,107.108,11.118799999999998,95.9892,1.398,356.9874,262.97940000000006,14.0,15.2,0.0,0.0,565237176.8738457,4022.593947405978,63.150383451135326,0.0471069510099523,0.014797232842345624,0.00052578999947421,8.371625,13.0,-4.628375053405762
2024,chiapas,altamirano,22.2,6.509291616951703,9050.6,9449.8,34380.600000000006,39887.6,38111.4,530.2,38678.0,28.0028521995632,6.667183254389191,4.319689564234582,4.319832350357642,8630.6,7755.6,7828.400000000001,473.2000000000001,6953.0,8572.400000000001,8614.599999999999,1492.8000000000002,562.8,199.6,8.891,247.53600000000003,332.738,94.0912,10.4164,83.6748,-1.6493999999999998,332.738,248.048,5.199999999999999,0.4000000000000003,-1.2000000000000002,4.4,958184761.93479,2432.6800765292937,88.88929106985884,0.0403659101423199,0.014550907492631469,0.00013444335281038314,15.860509,12.0,3.860508918762207
2024,chiapas,amatenango de la frontera,25.2,7.039403969118556,8070.0,8365.4,27116.2,32621.0,32002.0,626.5999999999999,32610.2,22.10403126181776,11.53120887432246,4.002465319064606,4.001345646437988,8066.4,8029.4,8105.6,633.2,7937.200000000001,8021.200000000001,7999.6,4069.6,203.6,101.6,3.584999999999999,90.0502,104.3276,17.3934,2.7604,14.633,3.8536,104.3252,90.0106,8.2,4.2,0.0,0.0,255622014.3824907,533.3729937258894,83.1525105641793,0.1275719545469386,0.006243445302390049,0.000251455066206279,6.8351207,7.0,-0.16487932205200195
2024,chiapas,amatan,23.6,7.279386617337496,6210.6,7169.2,18994.0,25707.4,25328.8,380.2000000000001,25806.8,26.712682767624063,7.903485639686684,4.064554455445547,4.06227441285538,6210.6,6207.799999999999,5881.0,171.39999999999998,5720.200000000001,6052.200000000001,6203.6,1218.0,155.4,100.2,1.8008,67.924,91.7364,26.316800000000004,3.344,22.9728,-20.7496,91.7364,68.00540000000001,1.5999999999999996,2.8,0.0,0.0,316061931.1548403,1019.7622332098518,73.60075638978873,0.081651086246629,0.0060216687074724495,6.199916301129934e-05,5.7235885,9.0,-3.276411533355713
2024,chiapas,angel albino corzo,24.2,7.100933026272501,8051.6,8415.2,27836.800000000003,34033.4,33373.8,661.2,34074.6,24.39046170219426,9.45009046232823,4.165554909292342,4.156040570175444,8050.4,8030.6,8019.6,716.4000000000001,7774.0,7836.200000000001,7721.799999999999,3609.2,905.2,636.2,23.7042,960.8606,1183.7326,293.6888,55.0138,238.675,21.9532,1183.6788,965.319,36.8,26.6,0.0,0.0,585056858.5134643,8618.99479377601,81.6936955973071,0.0582415187586691,0.026565242145175586,0.0010799833306920697,16.620674,27.0,-10.379325866699219
2024,chiapas,arriaga,32.6,8.921261419490131,12791.2,9713.8,24568.2,41513.2,39518.0,1996.8,41572.2,21.81532028686036,16.051999513795998,3.240186152099888,3.236921184657718,12787.2,12778.6,12279.0,2024.6,12593.6,12639.0,12584.2,8407.0,1155.0,645.2,42.8724,2206.591,2892.9142,810.9904,126.4688,684.5216,13.9586,2918.918,2224.3184,46.6,39.6,3.2,5.2,811760681.3112642,19507.99813336797,59.09766622887411,0.0512123843357959,0.027782989594007535,0.0011209413983383127,23.02513,16.0,7.025129318237305
2024,chiapas,bella vista,25.6,7.235425189181096,4830.2,5605.4,19899.4,20511.0,20149.4,362.4,20507.4,21.128870367614255,12.06757950091774,4.18819477644976,4.1871775370329445,4829.0,4826.0,4294.6,271.6,4757.8,4745.8,4774.4,1923.2,123.6,45.8,1.1014,45.758,59.4478,18.1378,3.3032000000000004,14.8346,1.2978,59.4478,46.01819999999999,3.2,2.2,0.0,0.0,215394591.79392967,884.4514662999698,97.03521655597493,0.095208518603938,0.006027092659235202,0.00015604123389605703,6.383944,6.0,0.383944034576416
2024,chiapas,benemerito de las americas,22.2,7.149829442591704,6237.0,6669.6,11905.4,25958.2,25369.800000000003,539.2,26131.4,27.46974968179884,6.963088672040734,4.068335844203563,4.067398501735796,6232.200000000001,6200.6,6180.400000000001,532.4000000000001,5825.6,6044.799999999999,6049.200000000001,3429.2000000000003,444.0,392.8,19.7666,226.6038,313.34220000000005,115.01879999999998,25.687999999999995,89.3308,4.2176,315.1053999999999,224.847,9.0,10.2,0.0,0.0,1098224170.9472425,4401.555217095141,45.55974804258478,0.0237942313521119,0.016991052909526468,0.00034441323465256356,11.149853,16.0,-4.850147247314453
2024,chiapas,berriozabal,26.6,8.849614654002709,18972.0,18495.0,43253.0,73466.6,71556.6,1908.4,73213.20000000001,24.70482476906658,8.27437528044686,3.754449554896148,3.754297924901184,18868.4,18897.800000000003,16675.6,4489.200000000001,18520.2,19063.2,18608.0,11498.0,1117.2,1378.2,75.44359999999999,1446.7284,1883.2656,608.5448,170.63899999999998,437.9058,57.5842,1880.983,1453.1421999999998,71.8,55.8,-1.2000000000000002,6.6,352815755.1980771,8311.954674840055,59.07814437833614,0.2075111412156093,0.015259543361033254,0.0009806974698551626,32.217197,35.0,-2.7828025817871094
2024,chiapas,bochil,20.4,7.932535639559213,9229.0,10295.8,28586.6,39536.4,35161.6,780.1999999999999,39911.4,26.16206771149024,6.890066095188615,4.232699833373008,4.230867610324729,9229.0,8356.8,7795.0,936.4,7699.2,8343.0,8354.0,2347.6000000000004,823.2,429.8,23.0392,678.184,960.0700000000002,306.023,31.4464,274.5766,5.0054,962.9906,660.7216,31.4,31.0,0.0,-0.2000000000000001,365869055.738852,7667.558642392899,71.62514970660013,0.1090865690168882,0.02062568589425578,0.0007867426349363841,17.416359,14.0,3.4163589477539062
2024,chiapas,cacahoatan,25.8,8.768972644376904,13042.4,13996.0,31292.0,52391.8,50982.4,1412.1999999999998,52632.4,23.99135696040862,12.03302362707538,3.98958225447349,3.987747694334652,13041.2,13036.8,13029.8,1941.2,12842.4,12941.0,12889.2,5779.4,927.0,430.0,28.3142,974.7476,1438.177,527.8040000000001,67.82400000000001,459.98,-3.9176,1439.8857999999998,991.2722,53.8,49.6,0.0,0.0,175973316.6041353,10028.119561334845,59.45387251958869,0.2990930728344479,0.017612725241486233,0.0010221840539287586,26.611465,27.0,-0.3885345458984375
2024,chiapas,catazaja,34.0,8.057965424510176,5011.8,3750.8,10260.6,17726.8,17139.0,595.8,17810.6,19.52613428684946,17.036058800158898,3.5198357771261017,3.515389759665616,5007.4,4997.8,5033.4,396.4,4779.2,4923.0,4780.8,3199.4,147.2,142.6,9.2168,382.6348,560.1184000000001,203.43740000000005,25.2296,178.20779999999996,3.46,560.3764000000001,384.3188,4.4,4.6,0.0,0.0,629110678.7723855,11422.265392519064,57.609513435819125,0.0283107577107969,0.008264741221519769,0.0002470438952084714,6.3358393,3.0,3.33583927154541
2024,chiapas,chalchihuitan,17.4,5.184666499204554,5587.4,5993.4,20278.6,25083.4,24530.2,552.4000000000001,25070.2,26.68719273424306,3.96217790151066,4.437854469854471,4.434673583731062,5583.0,5549.6,3065.6,49.0,1542.4,4944.200000000001,4559.0,21.6,128.6,21.6,0.7724,57.55339999999999,79.6184,25.0702,2.1136000000000004,22.9566,1.258,79.6184,57.5496,2.0,2.0,0.0,0.0,185622427.16649017,1000.0,80.88726854991185,0.1350601884841954,0.005129596094167577,7.977598902282391e-05,5.76887,5.0,0.7688698768615723
